年月日,up_down,Open,High,Low,Close,Volume,Turnover rate,Market capitalization,ln_past_return,PE ratio,Dividend yield,ROA,ROE,EBT Margin,Net profit margin growth rate,Current ratio,Quick ratio,D/E ratio,Share capital,Retained earnings,TW_Index,SP_500,Semi,NASDAQ,XLK,QQQ,Fed_interest_rate,TW_unemployment_rate,TW_gdp,TW_economic_index,Rediscount_Rate,Secured_Loan_Rate,1M_Deposit_Rate,1Y_Deposit_Rate,Base_Loan_Rate,Overnight_Weighted_Rate,Commercial_Paper_Rate,10Y_Gov_Bond_Rate,Overall_Index,Food,Clothing,Housing,Transport_Communication,Healthcare,Education_Recreation,Miscellaneous
2023-11-10 00:00:00,0,48.3,48.6,48.15,48.55,22076,0.1766,607025,-0.1029,7.6544,7.416,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,16682.66992,4347.350098,3452.340088,13521.4502,174.9499969,370.0700073,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-13 00:00:00,1,49.25,49.7,48.7,48.95,52045,0.4163,612026,0.8205,7.7175,7.3554,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,16839.28906,4347.350098,3452.340088,13521.4502,174.9499969,370.0700073,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-14 00:00:00,0,48.75,48.9,48.2,48.55,41752,0.3339,607025,-0.8205,7.6544,7.416,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,16915.71094,4411.549805,3556.75,13767.74023,178.4700012,377.2099915,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-15 00:00:00,1,49.25,49.5,48.7,49.1,72851,0.5827,613902,1.1265,7.7411,7.3329,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17128.7793,4495.700195,3685.570068,14094.37988,182.0399933,385.3299866,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-16 00:00:00,0,49.05,49.05,48.5,48.8,31520,0.2521,610151,-0.6129,7.6938,7.378,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17171.17969,4502.879883,3712.090088,14103.83984,182.2700043,385.6199951,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-17 00:00:00,1,49,49.95,48.95,49.75,101871,0.8148,622029,1.928,7.8436,7.2371,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17208.94922,4508.240234,3724.100098,14113.66992,183.1799927,385.9500122,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-20 00:00:00,1,50.2,51.2,49.9,50.3,95022,0.76,628906,1.0995,7.9303,7.158,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17210.4707,4508.240234,3724.100098,14113.66992,183.1799927,385.9500122,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-21 00:00:00,0,50.7,50.8,49.85,50.3,66631,0.5329,628906,0,7.9303,7.158,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17416.69922,4547.379883,3805.810059,14284.53027,185.4499969,390.7399902,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-22 00:00:00,0,49.85,50.3,49.25,50,62616,0.5008,625155,-0.5982,7.883,7.201,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17310.25977,4538.189941,3732.790039,14199.98047,183.9499969,388.4700012,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-23 00:00:00,1,50.5,50.7,50.1,50.5,60185,0.4814,631406,0.995,7.9619,7.1297,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17294.55078,4556.620117,3744.959961,14265.86035,184.7700043,390.0599976,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-24 00:00:00,0,50.5,51.2,50.3,50.3,86590,0.6925,628906,-0.3968,7.9303,7.158,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17287.41992,4556.620117,3744.959961,14265.86035,184.7700043,390.0599976,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-27 00:00:00,0,50,50.6,49.5,49.5,71869,0.5748,618903,-1.6032,7.8042,7.2737,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17137.41992,4556.620117,3744.959961,14265.86035,184.7700043,390.0599976,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-28 00:00:00,0,49.5,49.6,48.85,49.05,80887,0.6469,613277,-0.9132,7.7333,7.3404,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17341.25,4550.430176,3739.310059,14241.01953,184.3999939,389.1700134,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-29 00:00:00,1,49.15,49.9,49.15,49.2,62662,0.5012,615152,0.3053,7.7569,7.318,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17370.56055,4554.890137,3718.350098,14281.75977,184.75,390.1900024,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-11-30 00:00:00,0,49.3,49.8,48.9,48.9,91627,0.7328,611401,-0.6116,7.7096,7.3629,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17433.84961,4550.580078,3753.360107,14258.49023,184.8899994,389.8099976,5.33,3.34,5719679,20,1.875,2.25,1.1,1.58,3.133,0.688,1.37,1.29,106.62,112.87,106.56,104.66,104.28,104.66,104.7,103.78
2023-12-01 00:00:00,1,49,49.7,49,49.7,52413,0.4192,621404,1.6228,9.34,7.2444,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17438.34961,4567.799805,3724.580078,14226.21973,185.1600037,388.8299866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-04 00:00:00,1,49.85,50.2,49.8,50.2,44073,0.3525,627655,1.001,9.4339,7.1723,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17421.48047,4567.799805,3724.580078,14226.21973,185.1600037,388.8299866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-05 00:00:00,0,49.8,49.8,49.2,49.2,57352,0.4587,615152,-2.0121,9.246,7.318,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17328.00977,4569.779785,3693.439941,14185.49023,183.3200073,386.3200073,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-06 00:00:00,0,49.3,49.4,48.9,48.9,37088,0.2966,611401,-0.6116,9.1896,7.3629,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17360.7207,4567.180176,3672.399902,14229.91016,184.4199982,387.2900085,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-07 00:00:00,0,49,49.1,48.35,48.45,36348,0.2907,605775,-0.9245,9.1051,7.4313,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17278.74023,4549.339844,3645.820068,14146.70996,182.8600006,385.0499878,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-08 00:00:00,1,48.8,49.05,48.55,48.55,33771,0.2701,607025,0.2062,9.1238,7.416,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17383.99023,4585.589844,3747.540039,14339.99023,185.0800018,390.4299927,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-11 00:00:00,1,49,49.3,48.65,49.05,28747,0.2299,613277,1.0246,9.2178,7.3404,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17418.33984,4585.589844,3747.540039,14339.99023,185.0800018,390.4299927,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-12 00:00:00,1,49.45,49.9,49.2,49.9,48759,0.39,623904,1.7181,9.3775,7.2154,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17450.63086,4622.439941,3902.389893,14432.49023,188.2899933,395.519989,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-13 00:00:00,1,50,50.2,49.5,50.2,48011,0.384,627655,0.5994,9.4339,7.1723,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17468.92969,4643.700195,3930.179932,14533.40039,189.5399933,398.6700134,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-14 00:00:00,1,50.4,50.5,50,50.4,51665,0.4132,630156,0.3976,9.4715,7.1438,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17653.10938,4707.089844,3990.949951,14733.95996,191.2100067,403.7399902,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-15 00:00:00,1,50.7,51,50.4,50.7,84248,0.6738,633907,0.5935,9.5279,7.1015,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17673.86914,4719.549805,4097.470215,14761.55957,190.7400055,403.3900146,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-18 00:00:00,0,50.2,50.6,49.9,50.6,56409,0.4512,632657,-0.1974,9.5091,7.1156,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17652.0293,4719.549805,4097.470215,14761.55957,190.7400055,403.3900146,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-19 00:00:00,0,50.3,50.4,49.55,50,54317,0.4335,626491,-1.1929,9.3963,7.1856,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17576.55078,4740.560059,4103.790039,14904.80957,191.8500061,407.0799866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-20 00:00:00,0,50,50.2,49.55,49.85,55317,0.4415,624612,-0.3005,9.3882,7.2072,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17635.19922,4768.370117,4125.560059,15003.21973,192.5800018,409.1600037,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-21 00:00:00,0,49.25,49.4,49,49.4,55666,0.4443,618973,-0.9068,9.3034,7.2729,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17543.74023,4698.350098,4007.659912,14777.94043,189.6699982,403.0799866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-22 00:00:00,1,49.45,50,49.3,50,34140,0.2725,626491,1.2073,9.4164,7.1856,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17596.63086,4746.75,4118.589844,14963.87012,191.8000031,407.769989,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-25 00:00:00,1,50.3,50.4,49.75,50.2,34179,0.2728,628997,0.3992,9.4541,7.157,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17604.83984,4746.75,4118.589844,14963.87012,191.8000031,407.769989,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-26 00:00:00,1,50.5,51,50.2,50.8,55428,0.4424,636515,1.1881,9.5671,7.0724,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17751.73047,4746.75,4118.589844,14963.87012,191.8000031,407.769989,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-27 00:00:00,1,51.3,53.5,51.2,53.5,221268,1.7659,670345,5.1785,10.0756,6.7155,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17891.5,4774.75,4207.450195,15074.57031,192.8500061,410.8800049,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-28 00:00:00,0,54.3,54.8,52.5,52.5,155444,1.2406,657816,-1.8868,9.8872,6.8434,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17910.36914,4781.580078,4214.589844,15099.17969,192.8399963,411.5,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2023-12-29 00:00:00,1,52.7,52.9,51.8,52.6,49249,0.3931,659069,0.1903,9.9061,6.8304,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17930.81055,4783.350098,4208.680176,15095.13965,193.0700073,411.2999878,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-02 00:00:00,0,52.5,52.8,51.3,51.9,64469,0.5145,650298,-1.3397,9.7742,6.9225,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17853.75977,4783.350098,4208.680176,15095.13965,193.0700073,411.2999878,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-03 00:00:00,0,51.2,51.3,50.5,50.6,76308,0.609,634009,-2.5367,9.5294,7.1004,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17559.31055,4742.830078,4023.040039,14765.94043,187.4400024,402.5899963,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-04 00:00:00,1,50.5,50.9,50.2,50.8,56711,0.4526,636515,0.3945,9.5671,7.0724,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17549.65039,4704.810059,3941.209961,14592.20996,185.5299988,398.3299866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-05 00:00:00,0,51.6,52.2,50.6,50.8,77544,0.6189,636515,0,9.5671,7.0724,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17519.14063,4688.680176,3908.850098,14510.2998,184.1699982,396.2799988,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-08 00:00:00,0,51,51,50.1,50.5,64092,0.5115,632756,-0.5923,9.5106,7.1144,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17572.66016,4688.680176,3908.850098,14510.2998,184.1699982,396.2799988,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-09 00:00:00,0,50.6,50.9,50.1,50.1,50593,0.4038,627744,-0.7952,9.4353,7.1712,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17535.49023,4763.540039,4062.47998,14843.76953,188.7400055,404.9500122,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-10 00:00:00,0,50.4,50.5,50.1,50.1,40684,0.3247,627744,0,9.4353,7.1712,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17465.63086,4756.5,4064.649902,14857.70996,189.0399933,405.75,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-11 00:00:00,0,50.2,50.3,50,50.1,26953,0.2151,627744,0,9.4353,7.1712,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17545.32031,4783.450195,4048.840088,14969.65039,190.6499939,408.5,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-12 00:00:00,0,50.1,50.1,49.6,50.1,30642,0.2446,627744,0,9.4353,7.1712,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17512.83008,4780.240234,4067.899902,14970.19043,191.6199951,409.3500061,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-15 00:00:00,1,50.4,50.8,50.1,50.8,30603,0.2442,636515,1.3875,9.5671,7.0724,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17546.82031,4780.240234,4067.899902,14970.19043,191.6199951,409.3500061,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-16 00:00:00,0,50.5,50.8,50,50.8,49762,0.3971,636515,0,9.5671,7.0724,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17346.86914,4780.240234,4067.899902,14970.19043,191.6199951,409.3500061,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-17 00:00:00,0,50,50,48.5,48.6,142201,1.1349,608949,-4.4273,9.1528,7.3926,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17161.78906,4765.97998,4105.939941,14944.34961,192.7200012,409.519989,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-18 00:00:00,0,48.6,48.9,47.55,48.1,91616,0.7312,602684,-1.0341,9.0586,7.4694,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17227.78906,4739.209961,4069.949951,14855.62012,191.7700043,407.2099915,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-19 00:00:00,1,49.9,49.9,48.3,49.2,71132,0.5677,616467,2.2611,9.2658,7.3024,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17681.51953,4780.939941,4206.52002,15055.65039,195.6600037,412.9899902,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-22 00:00:00,1,50,50.3,49.7,50.3,73366,0.5855,630250,2.2111,9.4729,7.1427,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17815.09961,4780.939941,4206.52002,15055.65039,195.6600037,412.9899902,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-23 00:00:00,0,50.8,50.9,49.95,50.2,50811,0.4055,628997,-0.199,9.4541,7.157,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17874.58984,4850.430176,4386.600098,15360.29004,201.0500031,421.730011,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-24 00:00:00,1,50.7,50.8,50.3,50.6,61136,0.4879,634009,0.7937,9.5294,7.1004,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17875.83008,4864.600098,4415.259766,15425.94043,201.8600006,423.480011,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-25 00:00:00,1,51.1,52.3,51.1,52.3,174821,1.3952,655310,3.3045,9.8496,6.8696,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18002.61914,4868.549805,4483.330078,15481.91992,203.25,425.8299866,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-26 00:00:00,0,50.8,51.1,49.8,49.8,182721,1.4583,623985,-4.8981,9.3788,7.2144,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17995.0293,4894.160156,4472.259766,15510.5,204.1000061,426.3500061,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-29 00:00:00,0,49.65,49.9,49.4,49.45,59931,0.4783,619600,-0.7053,9.3128,7.2655,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18119.63086,4894.160156,4472.259766,15510.5,204.1000061,426.3500061,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-30 00:00:00,1,49.65,49.9,49.6,49.6,39162,0.3126,621479,0.3029,9.3411,7.2435,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18034.63086,4927.930176,4388.27002,15628.04004,203.6000061,428.1499939,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-01-31 00:00:00,0,49.5,49.5,49,49,55394,0.4421,613961,-1.2171,9.2281,7.3322,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17889.56055,4924.970215,4319.990234,15509.90039,201.9199982,425.2999878,5.33,3.33,5719679,22,1.875,2.25,1.1,1.58,3.133,0.686,1.37,1.22,106.58,112.33,105.79,104.75,104.08,104.73,105.23,104.32
2024-02-01 00:00:00,1,48.55,49.15,48.3,49.05,64509,0.5148,614588,0.102,9.2375,7.3248,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,17968.10938,4845.649902,4260.919922,15164.00977,197.6799927,416.9700012,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-02 00:00:00,0,48.85,48.9,48.5,48.55,62489,0.4987,608323,-1.0246,9.1433,7.4002,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18059.92969,4906.189941,4280.47998,15361.63965,200.1699982,421.8800049,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-05 00:00:00,0,48,48.25,47.85,48.1,59465,0.4746,602684,-0.9312,9.0586,7.4694,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18096.07031,4906.189941,4280.47998,15361.63965,200.1699982,421.8800049,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-15 00:00:00,1,49,49.2,48.55,49.2,64569,0.5153,616467,2.2611,9.2658,7.3024,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18644.57031,5000.620117,4565.410156,15859.15039,204.8800049,433.2200012,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-16 00:00:00,0,49.25,49.25,48.85,48.85,37683,0.3007,612082,-0.7139,9.1998,7.3548,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18607.25,5029.72998,4558.100098,15906.16992,204.4499969,434.5100098,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-19 00:00:00,1,48.9,49.15,48.8,49.15,27960,0.2231,615841,0.6122,9.2563,7.3099,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18635.80078,5029.72998,4558.100098,15906.16992,204.4499969,434.5100098,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-20 00:00:00,1,49,49.65,48.95,49.25,33636,0.2684,617094,0.2033,9.2752,7.295,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18753.16016,5029.72998,4558.100098,15906.16992,204.4499969,434.5100098,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
2024-02-21 00:00:00,0,48.9,49.1,48.5,48.5,64528,0.515,607696,-1.5346,9.1339,7.4078,4.2,6.83,32.68,0.43,238.17,194.57,56.36,125031392,203531282,18676.31055,4975.509766,4456.870117,15630.78027,200.5099945,427.3200073,5.33,3.39,5719679,29,1.875,2.25,1.1,1.58,3.136,0.693,1.35,1.23,107.26,112.16,101.77,105.29,104.89,105.66,107.47,107.18
